Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
146,-97.621085,30.512273,48491020706,3916.062897,566.780171,3349.282726,32113.196186,56.658997
147,-97.698393,30.481309,48491020513,38.369822,0.797955,37.571867,34.925734,43.769042
148,-97.683939,30.482178,48491020512,744.868465,150.566248,594.302217,6690.800871,44.437588
149,-97.669035,30.488674,48491020709,2553.066875,238.457627,2314.609248,12108.266192,50.777433
150,-97.631009,30.492029,48491020713,1455.172632,415.071857,1040.100775,20916.145874,50.391626
151,-97.816014,30.454371,48491020404,1664.758551,262.167852,1402.590699,14291.652202,54.513366
152,-97.804425,30.460688,48491020403,1188.088889,90.060615,1098.028274,5107.588571,56.712788
153,-97.786828,30.463568,48491020408,1822.672139,71.694334,1750.977805,4332.033679,60.423655
154,-97.769391,30.469152,48491020409,1193.744600,139.824930,1053.919670,7459.855237,53.351396
155,-97.734708,30.465101,48491020411,584.089340,99.640170,484.449170,4694.506291,47.114595
156,-97.703262,30.473658,48491020513,122.085799,2.921474,119.164325,103.630774,35.472087
157,-97.68639,30.460659,48453045600,3119.980670,332.840508,2787.140162,14782.294185,44.412545
158,-97.671883,30.453786,48453045700,1252.409091,84.359972,1168.049119,3565.460919,42.264842
159,-97.654187,30.467254,48453046400,2283.165371,245.325905,2037.839466,11172.936134,45.543238
160,-97.635163,30.460126,48453042700,5877.647843,1018.235568,4859.412275,49285.634714,48.402979
161,-97.799555,30.452107,48491020405,2488.259450,641.840040,1846.419410,36817.979812,57.363171
162,-97.78093,30.443651,48491020406,593.821313,70.157057,523.664256,3804.468844,54.227886
163,-97.785175,30.45527,48491020408,1697.880893,333.366218,1364.514675,17477.023361,52.425898
164,-97.771871,30.458188,48491020409,1279.012071,232.276268,1046.735803,11951.787273,51.455051
165,-97.776564,30.449527,48491020406,1060.796107,469.704598,591.091509,30969.848067,65.934735
166,-97.763846,30.452449,48491020410,1880.827758,262.266230,1618.561528,13792.480243,52.589616
167,-97.704426,30.453141,48453043000,351.936805,13.150853,338.785952,488.924177,37.178134
168,-97.76236,30.446519,48491020410,2877.978522,732.782348,2145.196174,38912.844562,53.102868
169,-97.755978,30.442063,48491020411,2076.762097,225.592198,1851.169899,11294.765773,50.067183
170,-97.731102,30.442247,48453034100,747.412474,41.390999,706.021475,1915.253471,46.272221
171,-97.712671,30.43446,48453042000,1850.067628,49.182442,1800.885186,2356.219523,47.907738
172,-97.681327,30.444289,48453042300,2579.140187,192.787650,2386.352537,9328.871835,48.389364
173,-97.679807,30.431584,48453042900,2575.015429,411.151072,2163.864357,18204.693478,44.277383
174,-97.654831,30.43806,48453044100,2548.476624,428.675870,2119.800754,19826.038337,46.249485
175,-97.632319,30.429712,48453044400,5163.800764,1112.367161,4051.433603,52102.467907,46.839272
176,-97.613692,30.446884,48453046300,1115.360825,501.580269,613.780556,21831.368135,43.525173
177,-97.756928,30.412276,48453002500,2542.425742,113.742831,2428.682911,5630.572437,49.502658
