Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
89,-97.858353,30.188692,48453031300,2408.519933,1669.896770,738.623163,36471.961627,21.840848
90,-97.937337,30.194893,48453031100,74.466819,51.895888,22.570931,2114.829600,40.751391
91,-97.920445,30.209985,48453031100,189.679634,121.989366,67.690268,3040.195809,24.921810
92,-97.895714,30.191616,48453036700,698.523615,458.842082,239.681533,11825.107625,25.771628
93,-97.914187,30.179056,48453033300,20.211066,16.374910,3.836156,387.782771,23.681521
94,-97.890011,30.183883,48453036800,2156.911141,1415.927899,740.983242,39736.071605,28.063626
95,-97.809077,30.342242,48453001912,715.390189,384.586839,330.803350,10952.646272,28.478994
96,-97.868659,30.166515,48453033300,1384.457992,986.727902,397.730090,35093.657084,35.565688
97,-97.866404,30.152804,48453033300,421.545082,290.773577,130.771505,8947.299219,30.770675
98,-97.829257,30.204417,48453031000,2168.663643,1539.419666,629.243977,31912.863259,20.730451
99,-97.841393,30.188004,48453031700,1431.567729,992.224387,439.343342,20240.901559,20.399520
100,-97.842194,30.17107,48453031900,1620.010231,1125.066656,494.943575,22949.102841,20.397994
101,-97.854535,30.164297,48453037100,3420.459708,2254.597007,1165.862701,78286.454553,34.723037
102,-97.842915,30.133666,48453033200,927.871664,749.559580,178.312084,23877.101653,31.854842
103,-97.832171,30.599148,48491020340,511.286269,435.424082,75.862187,11782.281853,27.059325
104,-97.799189,30.579994,48491020339,107.821698,81.310352,26.511346,1772.461741,21.798722
105,-97.756155,30.589421,48491020604,404.996740,326.207319,78.789421,7970.265412,24.433129
106,-97.692748,30.614041,48491020604,1174.118989,945.412368,228.706621,23125.878936,24.461155
107,-97.663039,30.627603,48491021405,918.885839,778.036980,140.848859,18594.015204,23.898627
108,-97.671384,30.575265,48491021510,98.012125,83.211677,14.800448,1502.019678,18.050588
109,-97.644672,30.569989,48491021516,90.533708,60.113774,30.419934,1519.083394,25.270139
110,-97.803089,30.522036,48491020350,762.199061,629.556239,132.642822,13710.671256,21.778311
111,-97.768768,30.518674,48491020345,1180.127749,736.382342,443.745407,18221.390067,24.744469
112,-97.737027,30.527329,48491020310,1714.180145,1337.495110,376.685035,28733.457162,21.483037
113,-97.739952,30.542739,48491020606,657.910448,472.008242,185.902206,10950.097082,23.198953
114,-97.693987,30.540723,48491020607,23.911634,17.682912,6.228722,365.182468,20.651716
115,-97.683218,30.544608,48491021513,733.251694,670.787017,62.464677,13463.386784,20.071031
116,-97.664092,30.550837,48491021515,4378.240739,3312.133420,1066.107319,80854.788690,24.411694
117,-97.811989,30.480535,48491020356,727.565291,630.316871,97.248420,12388.070283,19.653718
118,-97.806242,30.471692,48491020334,1813.473570,1508.212495,305.261075,29892.289197,19.819680
119,-97.793977,30.500992,48491020311,180.974047,130.827332,50.146715,2558.712329,19.557934
120,-97.758083,30.483751,48491020508,1883.746994,1495.155230,388.591764,33082.435627,22.126422
121,-97.733466,30.506262,48491020515,5249.700914,4647.768254,601.932660,101205.887285,21.775158
122,-97.710151,30.516396,48491020505,2198.204651,1709.361158,488.843493,33591.402149,19.651436
123,-97.699474,30.526432,48491020602,2308.364605,1978.607273,329.757332,40046.181621,20.239581
124,-97.693185,30.529538,48491020602,22.575693,20.192390,2.383303,338.477794,16.762642
125,-97.677935,30.530948,48491021502,2131.627605,1851.276813,280.350792,40053.309713,21.635506
126,-97.657977,30.537547,48491021518,846.573484,680.281448,166.292036,15048.110528,22.120419
127,-97.628339,30.537873,48491021511,1689.127962,1474.813267,214.314695,34288.491646,23.249378
128,-97.687699,30.525447,48491021503,476.928000,422.350036,54.577964,7180.317524,17.000869
129,-97.674702,30.522907,48491021503,1367.856001,1191.905684,175.950317,23873.313665,20.029533
130,-97.660354,30.527937,48491021517,2305.745819,2185.027719,120.718100,52292.955856,23.932399
131,-97.684306,30.514658,48491021503,145.728000,130.003717,15.724283,1933.195502,14.870310
132,-97.675414,30.517125,48491021503,249.504000,219.793058,29.710942,3406.506988,15.498701
133,-97.609093,30.468471,48453046100,413.687861,332.379201,81.308660,7027.819273,21.143980
134,-97.649805,30.51606,48491021511,310.631517,275.155732,35.475785,5116.938894,18.596519
135,-97.690696,30.520364,48491020602,310.415778,268.171403,42.244375,4293.540185,16.010433
136,-97.681971,30.510451,48491020701,200.856816,176.200303,24.656513,2411.562402,13.686483
137,-97.675429,30.512392,48491020701,407.452399,342.703244,64.749155,5774.237707,16.849090
138,-97.659832,30.516269,48491020701,6.886519,6.163632,0.722887,92.235177,14.964419
139,-97.748408,30.477235,48491020503,55.616842,42.817505,12.799337,678.121848,15.837491
140,-97.699917,30.499365,48491020503,3886.557893,2908.979346,977.578547,58557.783221,20.130010
141,-97.681264,30.506831,48491020701,112.479817,98.537114,13.942703,1253.488516,12.720979
142,-97.687935,30.489825,48491020512,1880.556492,1702.273616,178.282876,31941.112098,18.763794
143,-97.678514,30.500887,48491020701,325.961919,276.788309,49.173610,4587.523647,16.574124
144,-97.668835,30.503811,48491020704,1480.318716,1329.264975,151.053741,25905.353312,19.488480
145,-97.648706,30.505463,48491020712,3539.618574,2918.701758,620.916816,59946.338609,20.538700
146,-97.621085,30.512273,48491020706,3916.062897,2772.737947,1143.324950,69609.936919,25.105127
147,-97.698393,30.481309,48491020513,38.369822,33.598069,4.771753,525.093308,15.628675
148,-97.683939,30.482178,48491020512,744.868465,677.242601,67.625864,11464.683330,16.928473
149,-97.669035,30.488674,48491020709,2553.066875,2169.555803,383.511072,41057.444060,18.924355
150,-97.631009,30.492029,48491020713,1455.172632,1298.715437,156.457195,27110.768499,20.875064
