Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
166,-97.763846,30.452449,48491020410,1880.827758,1333.328475,547.499283,32198.277178,24.148796
167,-97.704426,30.453141,48453043000,351.936805,284.716050,67.220755,5134.031935,18.032113
168,-97.76236,30.446519,48491020410,2877.978522,2032.631752,845.346770,57510.850423,28.293787
169,-97.755978,30.442063,48491020411,2076.762097,1653.212722,423.549375,39966.018346,24.174759
170,-97.731102,30.442247,48453034100,747.412474,593.946970,153.465504,11657.314541,19.626861
171,-97.712671,30.43446,48453042000,1850.067628,1387.338415,462.729213,27643.656593,19.925677
172,-97.681327,30.444289,48453042300,2579.140187,2103.207624,475.932563,48383.019743,23.004395
173,-97.679807,30.431584,48453042900,2575.015429,2324.039426,250.976003,50600.104795,21.772481
174,-97.654831,30.43806,48453044100,2548.476624,2298.129682,250.346942,48864.802406,21.262857
175,-97.632319,30.429712,48453044400,5163.800764,4538.862069,624.938695,114256.236819,25.172881
176,-97.613692,30.446884,48453046300,1115.360825,1032.666587,82.694238,23686.230845,22.936959
177,-97.756928,30.412276,48453002500,2542.425742,1991.975082,550.450660,44772.559427,22.476466
178,-97.825646,30.440343,48453034300,2572.604344,2083.005549,489.598795,60521.590392,29.054935
179,-97.812579,30.433092,48453034300,1247.025770,1005.758045,241.267725,26870.245299,26.716411
180,-97.80419,30.426198,48453034300,1728.161697,1395.926326,332.235371,36561.774661,26.191765
181,-97.792283,30.440545,48453033700,1412.116738,804.229092,607.887646,19828.409799,24.655176
182,-97.790268,30.430965,48453033800,2039.914967,1597.909245,442.005722,41721.763749,26.110221
183,-97.745077,30.432578,48453034200,3726.164061,3165.328519,560.835542,75203.384167,23.758477
184,-97.836201,30.419188,48453034600,212.704934,174.692127,38.012807,7367.714225,42.175422
185,-97.806945,30.409079,48453030500,223.714126,168.693141,55.020985,4745.567716,28.131361
186,-97.785683,30.418049,48453032600,974.960085,695.278934,279.681151,18262.584806,26.266559
187,-97.782925,30.44012,48491020405,1142.352461,1005.850750,136.501711,23674.177960,23.536472
